completiondate,performed,invoicedate,invoiceid,workorderid,amount,workcode,address,city,zip
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353817273,0,FI,"1371  SWEDE HILL RD",GREENSBURG,15601
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353821065,0,FI,"512  FAIRFIELD DR",GREENSBURG,15601
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353826471,0,FII,"332      BRANDON STREET",GREENSBURG,15601
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353827005,0,DF1,"117     STARRY LANE",JEANNETTE,15644
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353828528,0,DFI,"224  MARYLAND AVE",GREENSBURG,15601
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353844245,0,FIB,"1162  CLAY PIKE RD","MT. PLEASANT",15666
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353846392,0,DF1,"648 GROVE STREET",GREENSBURG,15601
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353846609,0,FIB,"119     SHRYLL HTS",GREENSBURG,15601
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353857731,0,FII,"434 Mary St",Jeannette,15644
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353858530,0,FII,"104 Mimosa Dr",Greensburg,15601
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353858547,0,FI,"1244  MT PLEASANT RD","MOUNT PLEASANT",15666
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353858923,0,FI,"741 Altman St",Irwin,15642
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353859343,0,FI,"8270  RT 819",GREENSBURG,15601
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353871819,0,DF1,"527 SCOTT AVENUE",JEANNETTE,15644
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353872481,0,DF1,"314 S. SIXTH STREET",JEANNETTE,15644
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353872754,0,DFI,"2133  CANDEE STEET",GREENSBURG,15601
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353873067,0,DFI,"1035     ORCHARD AVE",GREENSBURG,15601
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353873223,0,DFI,"608     BRANDON ST",GREENSBURG,15601
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353874394,0,FI,"429 SELLS LN",GREENSBURG,15601
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353874415,0,FI,"192 METEOR RD","MT PLEASANT",15666
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353883333,0,FI,"805 LEWIS AVENUE",JEANNETTE,15644
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353889854,0,DF1,"206 CEDAR STREET","MT PLEASANT",15666
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353890023,0,DF1,"206 HENRY WAY",JEANNETTE,15644
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353890900,0,FINC,"1164 CEDAR STREET",GREENSBURG,15601
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353891095,0,DFI,"1405  OLD STATE RT 119","MOUNT PLEASANT",15666
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353891992,0,DF1,"1200    SWEDE HILL RD",GREENSBURG,15601
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353892640,0,DFI,"141     143 ALWINE AVE",GREENSBURG,15601
03/24/26,PAASB156,03/24/26,ASOFFICE20260324,353893079,0,DF1,"312N 2ND ST",JEANNETTE,15644
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353722164,0,FI,"102  ARTLEE AVENUE",BUTLER,16001
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353825592,0,FII,"330     GREAT BELT RD",BUTLER,16002
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353826590,0,FII,"432     MARS ROAD",MARS,16046
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353827593,0,FI,"214   E PATTERSON AVE",BUTLER,16001
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353828396,0,DFI,"717   E BRADY ST",BUTLER,16001
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353833845,0,DF1,"406  RIDGE AVE",BUTLER,16001
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353836802,0,DFI,"2930  ONEIDA VALLEY RD",PARKER,16049
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353837615,0,DF1,"115 W CHRISTIE AVE",BUTLER,16001
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353843831,0,FII,"232  MCCLIAN AVE",BUTLER,16001
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353845857,0,FII,"119     FORREST ST",PETROLIA,16050
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353846312,0,DF1,"207  WALKER AVE",BUTLER,16001
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353854318,0,DF1,"176     RENNICK RD",BUTLER,16002
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353855602,0,DF1,"414   N 6TH AVE",BUTLER,16001
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353859174,0,FI,"108 Orchard Ave",Butler,16001
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353859640,0,FI,"222 Oakvale Blvd",Butler,16001
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353861219,0,FII,"2001 Bald Eagle Ct",Valencia,16059
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353863649,0,FII,"735 Freeport Rd",Butler,16002
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353864404,0,FII,"1265 Lake Vue Dr",Butler,16002
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353872262,0,DF1,"109 PERSIMMON PLACE","CRANBERRY TWP.",16066
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353873142,0,DF1,"252  ROCK LAKE DR",ZELIENOPLE,16063
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353873228,0,DFI,"103     BUCKS ROAD","CRANBERRY TWP",16066
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353874435,0,FI,"223  KATHERINE DR","CRANBERRY TOWNSHIP",16066
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353880164,0,FI,"111  EVERGREEN CT","SLIPPERY ROCK",16057
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353884233,0,FIB,"203 PINEHURST RD",BUTLER,16001
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353887214,0,FI,"6647  OLD RT 8 N",VALENCIA,16059
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353889596,0,FIB,"151     EAGLE MILL ROAD",BUTLER,16001
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353890104,0,DF1,"113 MCCLAIN AVE",BUTLER,16001
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353890126,0,DF1,"250 FREEPORT RD",BUTLER,16002
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353890262,0,FINC,"235 PARSONVILLE ROAD",PETROLIA,16050
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353891550,0,DF1,"245   E FULTON ST",BUTLER,16001
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353891598,0,FI,"125     MANOR DR",VALENCIA,16059
03/24/26,PAASB20,03/24/26,ASOFFICE20260324,353892024,0,DF1,"407     W NORTH ST",BUTLER,16001
03/24/26,WVASB02,03/24/26,ASOFFICE20260324,353771641,0,FII,"51 Snickers Ct",Martinsburg,25403
03/24/26,WVASB02,03/24/26,ASOFFICE20260324,353772356,0,E3RNN,"46 LINA LN",MARTINSBURG,25405
03/24/26,WVASB02,03/24/26,ASOFFICE20260324,353810389,0,WFFIF,"736  AZTEC DR, # 304",MARTINSBURG,25405
03/24/26,WVASB02,03/24/26,ASOFFICE20260324,353821228,0,FINC,"954  AZTEC DR",MARTINSBURG,25405
03/24/26,WVASB02,03/24/26,ASOFFICE20260324,353822631,0,FII,"409 S RALEIGH ST",MARTINSBURG,25401
03/24/26,WVASB02,03/24/26,ASOFFICE20260324,353825999,0,FII,"818  HONEYSUCKLE DR",MARTINSBURG,25401
03/24/26,WVASB02,03/24/26,ASOFFICE20260324,353827078,0,FI,"121  EGYPTIAN WAY",MARTINSBURG,25404
03/24/26,WVASB02,03/24/26,ASOFFICE20260324,353829152,0,DFI,"101     RAMER CT",MARTINSBURG,25401
03/24/26,WVASB02,03/24/26,ASOFFICE20260324,353829229,0,DFI,"188  SINGLETON WAY",MARTINSBURG,25403
03/24/26,WVASB02,03/24/26,ASOFFICE20260324,353836708,0,DFI,"119  TOWERVIEW DR",MARTINSBURG,25404
03/24/26,WVASB02,03/24/26,ASOFFICE20260324,353850943,0,FII,"63  CALDER ST",MARTINSBURG,25401
03/24/26,WVASB02,03/24/26,ASOFFICE20260324,353853288,0,DF1,"375     BOYD AVE",MARTINSBURG,25401
03/24/26,WVASB02,03/24/26,ASOFFICE20260324,353855756,0,DF1,"3391    WINCHESTER AVE",MARTINSBURG,25405
03/24/26,WVASB02,03/24/26,ASOFFICE20260324,353861071,0,FII,"807  MARQUETTE DR",MARTINSBURG,25401
03/24/26,WVASB06,03/24/26,ASOFFICE20260324,353719352,0,DF1,"229     EAGLE RIDGE RD",LEON,25123
03/24/26,WVASB06,03/24/26,ASOFFICE20260324,353810411,0,WFFIF,"3312  RIVER AVE",HUNTINGTON,25705
03/25/26,ASOFFICE-ISSUES,03/25/26,ASOFFICE20260325,353680871,0,FINT,"1347 Randolph St","South Bend",46613
03/25/26,ILASB01,03/25/26,ASOFFICE20260325,353823094,0,E3RNN,"402 RUSSELL ST",CHARLESTON,25302
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353510962,0,DF1,"6485 NORTH 350 WEST",FREMONT,46737
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353555302,0,E3RNN,"2064 E 375 S",WARSAW,46580
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353593735,0,E3RNN,"2450 W 350 S","COLUMBIA CITY",46725
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353702649,0,FI,"2006     EDITH AVENUE","FORT WAYNE",46808
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353716393,0,FI,"3617    PLAZA DR","FORT WAYNE",46806
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353717451,0,DF1,"941E FORT WAYNE ST",WARSAW,46580
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353717570,0,DF1,"1903 SHERIDAN ST",WARSAW,46580
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353725157,0,FI,"322  N WALNUT ST","COLUMBIA CITY",46725
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353725706,0,DF1,"705  CAMDEN DR","COLUMBIA CITY",46725
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353780066,0,DF1,"304E HIMES ST","NORTH WEBSTER",46555
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353795408,0,WFFIF,"9293 W 90 S",KIMMELL,46760
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353811283,0,WFFIF,"416 S BROADWAY ST",BUTLER,46721
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353829957,0,FI,"4545 CALUMET AVE","FORT WAYNE",46806
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353840958,0,FIGRAS,"345 N Chauncey St","Columbia City",46725
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353841075,0,FIGRAS,"12820 N SHORE ROAD","FORT WAYNE",46818
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353843842,0,FI,"810  STATE RD 205",CHURUBUSCO,46723
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353843843,0,FII,"318  FIELD ST","FORT WAYNE",46805
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353843854,0,FI,"6039N STATE RD 109","COLUMBIA CITY",46725
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353843886,0,FI,"851  CAMDEN DR","COLUMBIA CITY",46725
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353843928,0,FI,"3476W 600 S 57","COLUMBIA CITY",46725
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353843955,0,FI,"9137N KOHER RD E",SYRACUSE,46567
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353844272,0,FII,"8S 50 W",ALBION,46701
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353844751,0,USFI,"3310  RODGERS AVE","FORT WAYNE",46803
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353845932,0,FI,"3006  N 350 E","COLUMBIA CITY",46725
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353847746,0,DFI,"704W PORTLAND STREET",SYRACUSE,46567
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353849989,0,FII,"2801    JEAN ST","WINONA LAKE",46590
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353850186,0,DF1,"936     ELMER AVE","FORT WAYNE",46808
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353852495,0,WFFIF,"2917 OLIVER ST","FORT WAYNE",46806
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353856588,0,ILIS,"352 COUNTY ROAD 16",CORUNNA,46730
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353857744,0,FII,"302 Gateway Ave",Churubusco,46723
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353857766,0,FII,"1009 E Seneca St",Albion,46701
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353858427,0,FI,"2005 Franklin Ave","Fort Wayne",46808
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353860257,0,FII,"950 Wheatfield Ln",Churubusco,46723
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353860271,0,FII,"96 Ems D18 Ln",Syracuse,46567
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353862722,0,FII,"1015  E MARKET ST",WARSAW,46580
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353863206,0,FI,"4503 Monroe St","Fort Wayne",46806
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353882465,0,FI,"765 N NORFOLK CV","COLUMBIA CITY",46725
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353882492,0,FI,"401 ELIJAH CT",AVILLA,46710
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353884025,0,FI,"318 E SYRACUSE ST",MILFORD,46542
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353884475,0,WAFIDC,"526 ADAMS ST","NEW HAVEN",46774
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353885970,0,E3RNN,"6359 W DUSTYS RD",CLAYPOOL,46510
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353887264,0,FI,"825S REDSTONE CT","COLUMBIA CITY",46725
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353888518,0,FII,"14802  DAWKINS RD","NEW HAVEN",46774
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353888574,0,FII,"4440S HANNA","FORT WAYNE",46806
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353889391,0,FII,"2622  PATTERSON RD",WARSAW,46582
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353893724,0,DF1,"107N PECAN ST",SYRACUSE,46567
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353894309,0,DFI,"18373   LANNER CT","NEW PARIS",46553
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353896658,0,USFI,"1232  SWITCHFOOT DR",HUNTERTOWN,46748
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353898142,0,FI,"245E WOODLAND AVE AND","FORT WAYNE",46803
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353898521,0,FI,"858E PERRY RD",LIGONIER,46767
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353898569,0,FII,"2429    EDSALL AVE","FORT WAYNE",46803
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353903726,0,FIB,"68427 Annette St","New Paris",46553
03/25/26,INASB11,03/25/26,ASOFFICE20260325,353903765,0,FIB,"305 Reed St","South Whitley",46787
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353593699,0,E3RNN,"1649 STONE LAKE DR","LA PORTE",46350
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353603454,0,E3RNN,"1996 N 600 E","ROLLING PRAIRIE",46371
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353603657,0,E3RNN,"10020 E 825 N",WALKERTON,46574
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353603727,0,E3RNN,"70200 WILLOW RD",WALKERTON,46574
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353603932,0,E3RNN,"1008 A ST",LAPORTE,46350
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353616915,0,E3RNN,"113 SANBORN ST","MICHIGAN CITY",46360
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353718516,0,DF1INT,"6881  NESUBURBAN DR","MICHIGAN CITY",46360
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353806953,0,FII,"2433W BUTTERNUT DR",LAPORTE,46350
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353824586,0,FIGRAS,"113 N ARCH ST","NEW CARLISLE",46552
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353824632,0,FIGRAS,"3882 E. 200 SOUTH","LA PORTE",46350
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353843718,0,FII,"2414    MONROE ST","LA PORTE",46350
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353844000,0,FI,"602     ILLINOIS ST",WALKERTON,46574
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353845724,0,USFI,"324  HENDRICKS ST","MICHIGAN CITY",46360
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353849707,0,DF1,"7714  N MEER RD","MICHIGAN CITY",46360
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353851345,0,FII,"3504S US HIGHWAY 35","LA PORTE",46350
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353853094,0,DF1,"2727S 350 E","LA PORTE",46350
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353854784,0,DF1,"2116    WELNETZ RD","TRAIL CREEK",46360
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353855032,0,DF1,"4134  W RUTH AVE","LA PORTE",46350
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353859135,0,FI,"8105 N 1200 E",Walkerton,46574
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353859210,0,FII,"516  G ST","LA PORTE",46350
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353871358,0,DF1,"21886  SUBURBAN DR",ELKHART,46516
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353873602,0,USFI,"1206  HOYT ST","MICHIGAN CITY",46360
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353875474,0,WFFIF,"219  OBERREICH ST","LA PORTE",46350
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353883284,0,FI,"150 SILVER LAKE AVE","MICHIGAN CITY",46360
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353892511,0,FI,"2201  MORTON AVE",ELKHART,46517
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353893083,0,DFI,"28766   COUNTY RD 4",ELKHART,46514
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353893407,0,DF1,"2125E STATE RD 4","LA PORTE",46350
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353893916,0,DFI,"53826  KERSHNER LN",ELKHART,46514
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353895257,0,DFI,"2205  SUNNYSIDE DR",ELKHART,46516
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353895732,0,DFI,"932  EAGLE DR",GOSHEN,46526
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353896684,0,USFI,"320  OAKHILL AVE",PLYMOUTH,46563
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353897041,0,WFFIF,"800  ANGELL ST",PLYMOUTH,46563
03/25/26,INASB463,03/25/26,ASOFFICE20260325,353899007,0,FII,"50905 COUNTY RD 15",ELKHART,46514
03/25/26,INASB465,03/25/26,ASOFFICE20260325,353582697,0,FINC,"15966 Elmsford Ct",Granger,46530
03/25/26,INASB465,03/25/26,ASOFFICE20260325,353843169,0,ILIS,"10079 MCKINLEY HWY",OSCEOLA,46561
03/25/26,INASB465,03/25/26,ASOFFICE20260325,353849169,0,FI,"50974    PINE MEADOWS DR",GRANGER,46530
03/25/26,INASB465,03/25/26,ASOFFICE20260325,353861650,0,E3RNN,"10267 PEOTONE DR",GRANGER,46530
03/25/26,INASB465,03/25/26,ASOFFICE20260325,353864131,0,FII,"54922 Luan Dr",Osceola,46561
03/25/26,INASB465,03/25/26,ASOFFICE20260325,353867169,0,FII,"12677 Brick Rd",Granger,46530
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353606744,0,E3RNN,"702 E 20TH ST",NEWTON,28658
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353606821,0,E3RNN,"6181 OLIVE BRANCH RD",HICKORY,28601
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353607384,0,E3RNN,"3377 WHITE OAK CT",CLAREMONT,28610
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353607839,0,E3RNN,"304 SHANNONBROOK DR",NEWTON,28658
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353607854,0,E3RNN,"204 S BOST AVE",NEWTON,28658
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353607895,0,E3RNN,"1884 FAIRWAY DR",NEWTON,28658
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353607932,0,E3RNN,"3021 SHANGRI LA DR",CONOVER,28613
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353608290,0,E3RNN,"603 N CALDWELL AVE",NEWTON,28658
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353617679,0,E3RNN,"1210 2ND ST SE",CONOVER,28613
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353617747,0,E3RNN,"4182 HEMINGWAY DR",HICKORY,28601
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353698158,0,DF1,"141 DEEPWOOD RD",STANLEY,28164
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353718704,0,DF1,"305   N CAROLINA AVE",MAIDEN,28650
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353726781,0,FI,"432  FOREST DR",MAIDEN,28650
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353764955,0,FI,"4025 ALVARO LN",DALLAS,28034
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353780721,0,FI,"2101  WILDWOOD DR",HICKORY,28601
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353795485,0,FI,"3160 JACK WHITENER RD",NEWTON,28658
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353799715,0,FI,"2833 BURNT LEAF LN",NEWTON,28658
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353799956,0,FI,"1094 15TH AVENUE NW",HICKORY,28601
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353831777,0,FI,"5039  MARK DR NE",HICKORY,28601
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353831920,0,FI,"5659  VALLEY FIELD RD SE",HICKORY,28602
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353833163,0,DF1,"2780    BUFFALO SHOALS RD",LINCOLNTON,28092
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353837071,0,DFI,"2460 GASTON WEBBS CHAPEL RD",LINCOLNTON,28092
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353848913,0,FII,"4356  HENRY DELLINGER RD",MAIDEN,28650
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353850167,0,DF1,"3431    WHITESIDES RD","FOREST CITY",28043
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353856162,0,DFI,"416  FAET ST NW",VALDESE,28690
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353856590,0,WFFIF,"3721  22ND STREET CT NE",HICKORY,28601
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353856782,0,WFFIF,"11  40TH AVENUE PL NW",HICKORY,28601
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353857633,0,FII,"205 Pointer Rd","Forest City",28043
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353857672,0,FI,"1697 Prestige Dr",Conover,28613
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353859221,0,FII,"3430 Rose Creek Rd",Morganton,28655
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353859761,0,FII,"419 Tot Dellinger Rd",Cherryville,28021
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353859815,0,FI,"631 Lynch Rd",Lincolnton,28092
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353859842,0,FI,"2308 Joes Lake Rd",Shelby,28152
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353860213,0,FII,"303  HARDIN CIRCLE",GROVER,28073
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353860725,0,FII,"1105 Atherstone St Nw",Conover,28613
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353862123,0,FI,"3010 G B Blanton Rd",Shelby,28152
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353862187,0,FII,"511 Norman Fair Ave",Lincolnton,28092
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353863349,0,FII,"138 Robertson Creek Church Rd",Bostic,28018
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353863528,0,FII,"2350 Joe's Lake Rd",Shelby,28152
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353864497,0,FI,"716 Elizabeth Ct",Newton,28658
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353865703,0,FII,"103 N Mcginnis Pi","Mount Holly",28120
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353866480,0,FII,"1278 Whipoorwill Hllw Rd",Morganton,28655
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353866850,0,E3RNN,"102 NORTHWOOD DR",MORGANTON,28655
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353867247,0,FII,"1453 Rose St",Newton,28658
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353867290,0,FI,"2440 Oak Grove Rd",Shelby,28150
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353867778,0,E3RNN,"207 OLD STAGECOACH RD",LAWNDALE,28090
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353868469,0,FII,"222 Davis Dr",Morganton,28655
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353868527,0,FI,"1145 HIDDEN CREEK CIR",HICKORY,28602
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353868602,0,FI,"2617 LONG SHOALS RD",LINCOLNTON,28092
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353868656,0,FINC,"129 BRINKLEY PARK CT","MOUNT HOLLY",28120
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353868790,0,FI,"412 BEAR CREEK RD",SHELBY,28152
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353875637,0,WFFIF,"385  BIG ISLAND RD","FOREST CITY",28043
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353879409,0,FII,"704 Royster Ave",Shelby,28150
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353880017,0,FI,"3771 Us Hwy 221 N","Union Mills",28167
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353883736,0,FINT,"2132    4TH AVE NW",HICKORY,28601
03/25/26,NCASB280,03/25/26,ASOFFICE20260325,353883955,0,FI,"1622  RAYLAND DR",HICKORY,28601
